index,id,sentence,from,to,aspect,polarity
201,2548,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",80,88,delivery,positive
202,2548,"Pizza and garlic knots are great as well, I order from them quite often and the delivery is always super quick!",10,22,garlic knots,positive
203,759,"For great chinese food nearby, you have Wu Liang Ye and Grand Sichuan just a block away.",10,22,chinese food,positive
204,3175,But who says Murray's is anything about service.,40,47,service,neutral
205,2209,"This place is really trendi but they have forgotten about the most important part of a  restaurant, the food.",104,108,food,negative
206,1352,Hats off to the chef.,16,20,chef,positive
207,3537,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",0,7,Service,negative
208,3537,"Service could be improved but overall this is a place that understands the importance of little things (the heavy, black, antique-seeming teapot, for one) in the restaurant experience.",138,144,teapot,positive
209,1743,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",4,9,pizza,positive
210,1743,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",34,50,fresh mozzarella,positive
211,1743,"The pizza is delicious - they use fresh mozzarella instead of the cheap, frozen, shredded cheese common to most pizzaria's.",90,96,cheese,negative
212,1321,Its an excellent place to relax and the food is one of the best in the city of New York.,17,22,place,positive
213,1321,Its an excellent place to relax and the food is one of the best in the city of New York.,40,44,food,positive
214,2907,"service is friendly, and never had a problem walking in and getting a table.",0,7,service,positive
215,2907,"service is friendly, and never had a problem walking in and getting a table.",60,75,getting a table,positive
216,1890,The atmosphere was crowded but it was a great bistro-type vibe.,4,14,atmosphere,conflict
217,1890,The atmosphere was crowded but it was a great bistro-type vibe.,46,62,bistro-type vibe,positive
218,2588,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.",15,23,waitress,negative
219,2588,"First off, the waitress was completely unattentive the 2 times we saw her(odd in a restaurant with 6 tables) and got our order wrong.",101,107,tables,neutral
220,3130,The food was bland oily.,4,8,food,negative
221,709,"What is even better, is that the prices are very affordable as well, and the food is really good.",33,39,prices,positive
222,709,"What is even better, is that the prices are very affordable as well, and the food is really good.",77,81,food,positive
223,1198,The fish is fresh but the variety of fish is nothing out of ordinary.,4,8,fish,positive
224,1198,The fish is fresh but the variety of fish is nothing out of ordinary.,26,41,variety of fish,negative
225,2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",23,34,pesto pizza,positive
226,2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",40,51,house salad,positive
227,2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",64,78,bottle of wine,positive
228,2302,"Our favorite meal is a pesto pizza, the house salad, and a good bottle of wine.",13,17,meal,positive
229,1110,"And Kruno, the beverage manager is the best bartender I have yet to come across.",44,53,bartender,positive
230,1110,"And Kruno, the beverage manager is the best bartender I have yet to come across.",15,31,beverage manager,positive
231,973,"Ambiance and music funky, which I enjoy.",0,8,Ambiance,positive
232,973,"Ambiance and music funky, which I enjoy.",13,18,music,positive
233,2132,"The food, drinks and service are clearly among the best in the city.",4,8,food,positive
234,2132,"The food, drinks and service are clearly among the best in the city.",10,16,drinks,positive
235,2132,"The food, drinks and service are clearly among the best in the city.",21,28,service,positive
236,231,I went there in late afternoon for some bite size food and refleshment with my date.,50,54,food,neutral
237,231,I went there in late afternoon for some bite size food and refleshment with my date.,59,70,refleshment,neutral
238,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",82,90,ambiance,positive
239,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",108,115,service,positive
240,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",217,222,foods,positive
241,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",228,234,tastes,positive
242,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",128,136,sommlier,positive
243,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",163,170,captain,positive
244,250,"I understand the area and folks you need not come here for the romantic, alluring ambiance or the five star service featuring a sommlier and a complicated maze of captain and back waiters - you come for the authentic foods, the tastes, the experiance.",175,187,back waiters,positive
245,2988,"Last time I went here, the waitress didn't come back after taking our order.",27,35,waitress,negative
246,3092,Try the tandoori salmon!,8,23,tandoori salmon,positive
247,3686,"Eating in, the atmosphere saves it, but at your desk, it's a very disappointing experience.",15,25,atmosphere,positive
248,1922,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",12,17,space,negative
249,1922,"Granted the space is smaller than most, it is the best service you will find in even the largest of restaurants.",55,62,service,positive
250,2454,I love the atmorphere @ peep!,11,21,atmorphere,positive
251,603,The service was attentive and her suggestions of menu items was right on the mark.,4,11,service,positive
252,603,The service was attentive and her suggestions of menu items was right on the mark.,49,59,menu items,positive
253,678,The other night we had the $30 three course meal and everything was delicious - if I could of licked the plate clean I would of.,31,48,three course meal,positive
254,1830,"Even after getting pushed out by the no-class Famous Ray's, Sal has risen again to carry on his father's uncle's legacies with a smile, true love for his community, and let's not forget the Outstanding Pizza!",202,207,Pizza,positive
255,2521,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",4,15,environment,positive
256,2521,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",37,41,food,negative
257,2521,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",59,66,service,negative
258,1918,"We had crawfish boiled and despite making a mess, it was a ton of fun and quite tasty as well.",7,22,crawfish boiled,positive
259,2930,I had very high expectations for this place and made a reservation a couple of months in advance for a special occasion.,55,66,reservation,neutral
260,887,What came to our table was burned beyond recognition and stringy.,17,22,table,neutral
261,2448,I had the Pad Thai and the noodles were sticky.,10,18,Pad Thai,negative
262,2448,I had the Pad Thai and the noodles were sticky.,27,34,noodles,negative
