index,id,sentence,from,to,aspect,polarity
226,1172,"I ordered through MacMall, which saved me the sales tax I would have incurred buying locally.",46,55,sales tax,positive
227,2221,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",37,54,software packages,positive
228,2221,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",84,89,iWork,positive
229,2221,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",91,101,GarageBand,positive
230,2221,"Of course, I also have several great software packages that came for free including iWork, GarageBand, and iMovie.",107,113,iMovie,positive
231,386,The screen is very large and crystal clear with amazing colors and resolution.,4,10,screen,positive
232,386,The screen is very large and crystal clear with amazing colors and resolution.,56,62,colors,positive
233,386,The screen is very large and crystal clear with amazing colors and resolution.,67,77,resolution,positive
234,1357,"After a little more than a year of owning my MacBook Pro, the monitor has completely died.",62,69,monitor,negative
235,2605,"The brand of iTunes has just become ingrained in our lexicon now, but keep in mind that Apple started it all.",13,19,iTunes,positive
236,1742,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",0,4,Size,negative
237,1742,"Size: I know 13 is small (especially for a desktop replacement) but with an external monitor, who cares.",76,92,external monitor,neutral
238,2578,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,23,40,base installation,negative
239,2578,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,74,82,software,negative
240,942,  Taking it back to Best Buy I found that a tiny plastic piece inside had broken (manuf issue).,82,87,manuf,negative
241,2740,"It has no camera but, I can always buy and install one easy.",10,16,camera,conflict
242,311,"The display is incredibly bright, much brighter than my PowerBook and very crisp.",4,11,display,positive
243,13,The AMD Turin processor seems to always perform so much better than Intel.,4,23,AMD Turin processor,positive
244,13,The AMD Turin processor seems to always perform so much better than Intel.,68,73,Intel,negative
245,1852,  After that the said it was under warranty.,35,43,warranty,neutral
246,2708,The start menu is not the easiest thing to navigate due to the stacking.,4,14,start menu,negative
247,2708,The start menu is not the easiest thing to navigate due to the stacking.,43,51,navigate,negative
248,1566,Only thing I would want to add to this is an internal bluray read/write drive.,54,77,bluray read/write drive,negative
249,540,The service tech said he had tried to duplicate the damage and wasn't able to recreate it therefore it had to be their defect.,4,16,service tech,negative
250,878,"The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.",4,14,tech store,negative
251,2388,Really like the textured surface which shows no fingerprints.,25,32,surface,positive
252,3074,The screen is bright and the keyboard is nice;,4,10,screen,positive
253,3074,The screen is bright and the keyboard is nice;,29,37,keyboard,positive
254,2534,But the machine is awesome and iLife is great and I love Snow Leopard X.,31,36,iLife,positive
255,2534,But the machine is awesome and iLife is great and I love Snow Leopard X.,57,71,Snow Leopard X,positive
256,2185,"High price tag, however.",5,14,price tag,negative
257,2632,"I thought learning the Mac OS would be hard, but it is easily picked up if you are familiar with a PC.",23,29,Mac OS,positive
258,2675,"I had static in the output, and I had to reduce the sound output quality to ""FM"" as opposed to the default ""CD.",52,72,sound output quality,negative
259,392,I custom ordered the machine from HP and could NOT understand the techie due to his accent.,66,72,techie,negative
260,1551,It is easy to use and lightweight.,14,17,use,positive
261,2698,I went to Toshiba online help and found some suggestions to fix it.,10,29,Toshiba online help,positive
262,340,They also have a longer service life than other computers (I have several friends who still use the older Apple PowerBooks).,24,36,service life,positive
263,2918,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,68,73,ports,neutral
264,2918,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,103,112,processor,neutral
265,2939,This laptop is a great price and has a sleek look.,23,28,price,positive
266,2939,This laptop is a great price and has a sleek look.,45,49,look,positive
267,1958,I especially like the keyboard which has chiclet type keys.,22,30,keyboard,positive
268,1958,I especially like the keyboard which has chiclet type keys.,54,58,keys,positive
269,358,Small screen somewhat limiting but great for travel.,6,12,screen,conflict
270,1355,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,39,46,quality,negative
271,3021,"For the not so good, I got the stock screen - which is VERY glossy.",31,43,stock screen,negative
272,2415,The gray color was a good choice.,4,14,gray color,positive
273,2696,I would like to have volume buttons rather than the adjustment that is on the front.,21,35,volume buttons,negative
274,2916,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,4,13,processor,negative
275,2916,The processor a AMD Semprom at 2.1 ghz is a bummer it does not have the power for HD or heavy computing.,94,103,computing,negative
276,4,I bought a protector for my key pad and it works great :),11,20,protector,neutral
277,4,I bought a protector for my key pad and it works great :),28,35,key pad,positive
278,2260,The magnetic plug-in power charging power cord is great (I even put it to the test by accident)- excellent innovation!,4,46,magnetic plug-in power charging power cord,positive
