index,id,sentence,from,to,aspect,polarity
130,allsides_1999_814_33_Mike Pence_68_73,"Trump picking Mike Pence would be hilarious considering how quickly Pence caved to gay activists 2yrs ago. By signing on with the Trump campaign, Pence would disqualify himself from running for re-election as governor.",68,73,Pence,negative
131,allsides_2003_816_5_Donald Trump_49_58,"On Monday Justice Ginsburg doubled down, calling Mr. Trump “a faker,” who “has no consistency about him.”",3,26,Monday Justice Ginsburg,neutral
132,allsides_2003_816_5_Donald Trump_49_58,"On Monday Justice Ginsburg doubled down, calling Mr. Trump “a faker,” who “has no consistency about him.”",49,58,Mr. Trump,negative
133,allsides_2017_821_0_presumptive Democratic nominee Hillary Clinton_20_35,Paul Ryan Asks That Hillary Clinton Not Receive Classified Information as Candidate,20,35,Hillary Clinton,negative
134,allsides_2017_821_0_presumptive Democratic nominee Hillary Clinton_20_35,Paul Ryan Asks That Hillary Clinton Not Receive Classified Information as Candidate,0,9,Paul Ryan,neutral
135,allsides_2032_828_27_former attorney general Janet Reno_47_50,"See the most-read stories this hour >> Despite her assurances, Lynch was blasted by Republicans, who said it raised questions about her fairness in overseeing the probe.",63,68,Lynch,negative
136,allsides_2032_828_27_former attorney general Janet Reno_47_50,"See the most-read stories this hour >> Despite her assurances, Lynch was blasted by Republicans, who said it raised questions about her fairness in overseeing the probe.",47,50,her,negative
137,allsides_2067_841_159_Elizabeth Warren_53_56,"“Secretary Clinton and the country would do well by him,” Warner said.",52,55,him,positive
138,allsides_2067_841_159_Elizabeth Warren_53_56,"“Secretary Clinton and the country would do well by him,” Warner said.",58,64,Warner,neutral
139,allsides_2069_842_5_Corey Lewandowski_29_40,"Reached by the AP on Monday, Lewandowski deflected criticism of his approach, pointing instead to campaign chairman Paul Manafort.",29,40,Lewandowski,negative
140,allsides_2069_842_5_Corey Lewandowski_29_40,"Reached by the AP on Monday, Lewandowski deflected criticism of his approach, pointing instead to campaign chairman Paul Manafort.",29,40,Lewandowski,negative
141,allsides_2085_848_3_Mateen_117_123,"A federal law enforcement source told FoxNews.com Tuesday that prosecutors have convened a grand jury to investigate Mateen's wife, Noor Salman, who could be charged as an accessory.",117,123,Mateen,negative
142,allsides_2085_848_3_Mateen_117_123,"A federal law enforcement source told FoxNews.com Tuesday that prosecutors have convened a grand jury to investigate Mateen's wife, Noor Salman, who could be charged as an accessory.",132,143,Noor Salman,negative
143,allsides_2102_855_7_Elizabeth Warren_55_61,"Speaking to MSNBC’s Rachel Maddow on Thursday evening, Warren said the Sanders campaign had been “powerfully important”.",20,33,Rachel Maddow,neutral
144,allsides_2102_855_7_Elizabeth Warren_55_61,"Speaking to MSNBC’s Rachel Maddow on Thursday evening, Warren said the Sanders campaign had been “powerfully important”.",55,61,Warren,positive
145,allsides_2105_856_1_Sanders_273_280,"President Obama formally endorsed Hillary Clinton to succeed him in the White House Thursday, saying she has the ""courage"" for the job and vowing to hit the campaign trail for her soon -- in a video message posted just moments after meeting with her primary rival Bernie Sanders.",271,278,Sanders,neutral
146,allsides_2105_856_1_Sanders_273_280,"President Obama formally endorsed Hillary Clinton to succeed him in the White House Thursday, saying she has the ""courage"" for the job and vowing to hit the campaign trail for her soon -- in a video message posted just moments after meeting with her primary rival Bernie Sanders.",34,41,Hillary,positive
147,allsides_2110_858_38_Clinton_148_163,"""After Tuesday, there needs to be an understanding that Sanders goes to the convention with major clout and becomes a major Democratic player — but Hillary Clinton becomes the nominee and gets his support,"" Richardson said.",56,63,Sanders,positive
148,allsides_2110_858_38_Clinton_148_163,"""After Tuesday, there needs to be an understanding that Sanders goes to the convention with major clout and becomes a major Democratic player — but Hillary Clinton becomes the nominee and gets his support,"" Richardson said.",148,163,Hillary Clinton,positive
149,allsides_2118_862_1_Liston_48_54,"Whether it was in the ring in his fights with Liston and Foreman, or in his defiance of the Vietnam draft and his public battle with Parkinson’s, Ali was the bravest of men Sun 5 Jun 2016 19.19 BST Last modified on Tue 28 Nov 2017 20.12 GMT The tributes paid since his death was announced on Saturday have confirmed that for more than half a century Muhammad Ali was many things to many people in many lands.",46,52,Liston,neutral
150,allsides_2118_862_1_Liston_48_54,"Whether it was in the ring in his fights with Liston and Foreman, or in his defiance of the Vietnam draft and his public battle with Parkinson’s, Ali was the bravest of men Sun 5 Jun 2016 19.19 BST Last modified on Tue 28 Nov 2017 20.12 GMT The tributes paid since his death was announced on Saturday have confirmed that for more than half a century Muhammad Ali was many things to many people in many lands.",146,149,Ali,positive
151,allsides_2132_868_7_Clinton_86_101,"Suggesting the Clintons show a pattern of avoiding oversight, Krongard indicated that Hillary Clinton benefited from the fact there was no IG during her term.",86,101,Hillary Clinton,negative
152,allsides_2132_868_7_Clinton_86_101,"Suggesting the Clintons show a pattern of avoiding oversight, Krongard indicated that Hillary Clinton benefited from the fact there was no IG during her term.",62,70,Krongard,neutral
153,allsides_2136_870_15_Wasserman Schultz_13_30,Sanders says Wasserman Schultz limited the number of primary debates to protect Clinton.,13,30,Wasserman Schultz,negative
154,allsides_2136_870_15_Wasserman Schultz_13_30,Sanders says Wasserman Schultz limited the number of primary debates to protect Clinton.,80,87,Clinton,negative
155,allsides_2136_870_6_Barney Frank_75_80,"The Democratic National Committee on Saturday rejected the request, saying Frank and Malloy were elected under party rules and that Sanders wasn't alleging any violations of that process.",75,80,Frank,neutral
156,allsides_2136_870_6_Barney Frank_75_80,"The Democratic National Committee on Saturday rejected the request, saying Frank and Malloy were elected under party rules and that Sanders wasn't alleging any violations of that process.",132,139,Sanders,neutral
157,allsides_2150_875_1_Donald Trump v_308_320,"Trump reiterates willingness to debate Sanders for charity to the tune of $10m, but an aide clarified that the former reality TV star was joking Sabrina Siddiqui in Washington Thu 26 May 2016 17.58 BST Last modified on Fri 14 Jul 2017 20.21 BST Confusion reigned on Thursday over a possible debate between Donald Trump and Bernie Sanders.",39,46,Sanders,neutral
158,allsides_2150_875_1_Donald Trump v_308_320,"Trump reiterates willingness to debate Sanders for charity to the tune of $10m, but an aide clarified that the former reality TV star was joking Sabrina Siddiqui in Washington Thu 26 May 2016 17.58 BST Last modified on Fri 14 Jul 2017 20.21 BST Confusion reigned on Thursday over a possible debate between Donald Trump and Bernie Sanders.",306,318,Donald Trump,neutral
159,allsides_2160_879_28_Facebook CEO Mark Zuckerberg_0_11,The company’s letter Monday to Mr. Thune also gave more detail about its operations.,31,40,Mr. Thune,neutral
160,allsides_2160_879_28_Facebook CEO Mark Zuckerberg_0_11,The company’s letter Monday to Mr. Thune also gave more detail about its operations.,0,11,The company,neutral
161,allsides_2161_879_18_Facebook CEO Mark Zuckerberg_113_123,"Arthur Brooks, president of the conservative think tank the American Enterprise Institute, said the meeting with Zuckerberg was ""productive"" and focused on potential solutions to avoid conscious and ""subconscious"" censorship in the future.",0,89,"Arthur Brooks, president of the conservative think tank the American Enterprise Institute",positive
162,allsides_2161_879_18_Facebook CEO Mark Zuckerberg_113_123,"Arthur Brooks, president of the conservative think tank the American Enterprise Institute, said the meeting with Zuckerberg was ""productive"" and focused on potential solutions to avoid conscious and ""subconscious"" censorship in the future.",113,123,Zuckerberg,positive
163,allsides_2182_887_2_Clinton_20_27,"Sanders easily beat Clinton in the Oregon Democratic primary, and was running neck-and-neck with her in Kentucky, though Clinton claimed victory with less than 2,000 votes separating them and not all precincts counted.",0,7,Sanders,positive
164,allsides_2182_887_2_Clinton_20_27,"Sanders easily beat Clinton in the Oregon Democratic primary, and was running neck-and-neck with her in Kentucky, though Clinton claimed victory with less than 2,000 votes separating them and not all precincts counted.",20,27,Clinton,negative
165,allsides_2185_888_19_Clinton_6_13,"While Clinton has a strong lead in the delegate race, Sanders is showing no signs of backing down or laying off the attacks that Trump has already said will be a playbook for his own battle against Clinton.",54,61,Sanders,positive
166,allsides_2185_888_19_Clinton_6_13,"While Clinton has a strong lead in the delegate race, Sanders is showing no signs of backing down or laying off the attacks that Trump has already said will be a playbook for his own battle against Clinton.",6,13,Clinton,positive
167,allsides_2238_910_35_Ted Cruz_18_22,"As the reality of Cruz's downfall and Trump's presumptive nomination begins to sink in, the Republican party faces a serious dilemma: whether to support Trump as the party's nominee and potentially hand Democratic front-runner Hillary Clinton the presidency, or risk further damage to the party with Trump at the helm.",38,43,Trump,negative
